date,state,district,pincode,bio_age_5_17,bio_age_17_
13-11-2025,Sikkim,East Sikkim,737103,8,2
12-11-2025,Sikkim,East Sikkim,737102,9,0
09-12-2025,Sikkim,East Sikkim,737134,0,2
08-12-2025,Sikkim,East Sikkim,737133,2,0
08-12-2025,Sikkim,East Sikkim,737134,3,1
08-12-2025,Sikkim,East Sikkim,737135,3,1
10-12-2025,Sikkim,East Sikkim,737134,3,7
11-12-2025,Sikkim,East Sikkim,737101,2,3
11-12-2025,Sikkim,East Sikkim,737103,2,1
11-12-2025,Sikkim,East Sikkim,737107,1,0
04-10-2025,Sikkim,East Sikkim,737101,1,0
04-10-2025,Sikkim,East Sikkim,737132,0,1
07-10-2025,Sikkim,East Sikkim,737101,1,1
07-10-2025,Sikkim,East Sikkim,737131,1,0
07-10-2025,Sikkim,East Sikkim,737135,1,2
10-10-2025,Sikkim,East Sikkim,737131,4,0
10-10-2025,Sikkim,East Sikkim,737134,7,1
27-10-2025,Sikkim,East Sikkim,737101,2,0
27-10-2025,Sikkim,East Sikkim,737106,1,1
28-10-2025,Sikkim,East Sikkim,737101,2,2
28-10-2025,Sikkim,East Sikkim,737132,2,0
01-12-2025,Sikkim,East Sikkim,737102,2,3
02-12-2025,Sikkim,East Sikkim,737132,0,1
25-11-2025,Sikkim,East Sikkim,737102,3,1
25-11-2025,Sikkim,East Sikkim,737131,2,0
25-11-2025,Sikkim,East Sikkim,737132,0,1
21-11-2025,Sikkim,East Sikkim,737101,9,6
21-11-2025,Sikkim,East Sikkim,737102,12,1
21-11-2025,Sikkim,East Sikkim,737103,10,1
21-11-2025,Sikkim,East Sikkim,737131,1,2
21-11-2025,Sikkim,East Sikkim,737134,3,0
21-11-2025,Sikkim,East Sikkim,737135,2,1
24-11-2025,Sikkim,East Sikkim,737101,1,1
24-11-2025,Sikkim,East Sikkim,737103,5,0
24-11-2025,Sikkim,East Sikkim,737131,1,0
26-11-2025,Sikkim,East Sikkim,737102,1,1
26-11-2025,Sikkim,East Sikkim,737131,1,0
27-11-2025,Sikkim,East Sikkim,737131,1,0
27-11-2025,Sikkim,East Sikkim,737135,11,1
28-11-2025,Sikkim,East Sikkim,737135,3,1
29-11-2025,Sikkim,East Sikkim,737103,1,0
29-11-2025,Sikkim,East Sikkim,737135,0,1
17-12-2025,Sikkim,East Sikkim,737102,0,3
17-12-2025,Sikkim,East Sikkim,737103,3,0
13-12-2025,Sikkim,East Sikkim,737103,2,0
12-12-2025,Sikkim,East Sikkim,737103,0,2
16-12-2025,Sikkim,East Sikkim,737102,1,4
16-12-2025,Sikkim,East Sikkim,737103,2,0
16-12-2025,Sikkim,East Sikkim,737106,3,0
16-12-2025,Sikkim,East Sikkim,737134,2,2
16-12-2025,Sikkim,East Sikkim,737135,1,1
19-09-2025,Sikkim,East Sikkim,737103,0,1
24-09-2025,Sikkim,East Sikkim,737106,1,2
18-09-2025,Sikkim,East Sikkim,737103,0,4
13-10-2025,Sikkim,East Sikkim,737132,0,1
13-10-2025,Sikkim,East Sikkim,737134,1,4
07-10-2025,Sikkim,East Sikkim,737107,0,3
22-10-2025,Sikkim,East Sikkim,737138,0,1
10-10-2025,Sikkim,East Sikkim,737132,0,1
22-09-2025,Sikkim,East Sikkim,737133,0,4
14-09-2025,Sikkim,East Sikkim,737135,0,2
17-09-2025,Sikkim,East Sikkim,737102,0,3
09-09-2025,Sikkim,East Sikkim,737107,1,3
09-09-2025,Sikkim,East Sikkim,737132,0,1
11-09-2025,Sikkim,East Sikkim,737133,2,6
23-06-2025,Sikkim,East Sikkim,737107,1,1
08-06-2025,Sikkim,East Sikkim,737134,0,4
11-06-2025,Sikkim,East Sikkim,737103,0,1
02-06-2025,Sikkim,East Sikkim,737101,0,7
16-06-2025,Sikkim,East Sikkim,737133,0,14
15-06-2025,Sikkim,East Sikkim,737102,0,2
09-06-2025,Sikkim,East Sikkim,737107,0,1
09-06-2025,Sikkim,East Sikkim,737132,0,4
31-05-2025,Sikkim,East Sikkim,737107,0,1
31-05-2025,Sikkim,East Sikkim,737134,0,4
26-05-2025,Sikkim,East Sikkim,737133,0,1
22-05-2025,Sikkim,East Sikkim,737138,1,1
21-06-2025,Sikkim,East Sikkim,737131,0,1
22-06-2025,Sikkim,East Sikkim,737101,0,1
14-06-2025,Sikkim,East Sikkim,737102,0,2
05-06-2025,Sikkim,East Sikkim,737101,0,5
06-06-2025,Sikkim,East Sikkim,737135,2,12
04-06-2025,Sikkim,East Sikkim,737135,0,3
20-06-2025,Sikkim,East Sikkim,737103,0,3
20-06-2025,Sikkim,East Sikkim,737138,0,2
18-10-2025,Sikkim,East Sikkim,737138,1,1
29-05-2025,Sikkim,East Sikkim,737138,0,1
30-05-2025,Sikkim,East Sikkim,737107,0,1
30-05-2025,Sikkim,East Sikkim,737131,0,1
20-05-2025,Sikkim,East Sikkim,737135,0,8
24-05-2025,Sikkim,East Sikkim,737131,2,1
05-08-2025,Sikkim,East Sikkim,737131,1,0
05-08-2025,Sikkim,East Sikkim,737135,1,1
12-08-2025,Sikkim,East Sikkim,737103,1,0
08-08-2025,Sikkim,East Sikkim,737101,3,0
07-08-2025,Sikkim,East Sikkim,737101,1,2
07-08-2025,Sikkim,East Sikkim,737138,1,0
28-07-2025,Sikkim,East Sikkim,737103,1,0
01-08-2025,Sikkim,East Sikkim,737101,1,2
01-08-2025,Sikkim,East Sikkim,737103,0,3
01-08-2025,Sikkim,East Sikkim,737131,2,1
01-08-2025,Sikkim,East Sikkim,737132,1,1
01-08-2025,Sikkim,East Sikkim,737134,1,1
02-08-2025,Sikkim,East Sikkim,737101,1,1
02-08-2025,Sikkim,East Sikkim,737131,0,1
29-07-2025,Sikkim,East Sikkim,737102,1,1
29-07-2025,Sikkim,East Sikkim,737107,0,1
31-07-2025,Sikkim,East Sikkim,737135,1,1
04-08-2025,Sikkim,East Sikkim,737102,3,1
11-08-2025,Sikkim,East Sikkim,737102,1,1
11-08-2025,Sikkim,East Sikkim,737135,0,1
17-08-2025,Sikkim,East Sikkim,737135,1,0
14-08-2025,Sikkim,East Sikkim,737133,1,0
18-08-2025,Sikkim,East Sikkim,737103,0,1
20-08-2025,Sikkim,East Sikkim,737101,1,1
20-08-2025,Sikkim,East Sikkim,737135,0,2
22-08-2025,Sikkim,East Sikkim,737103,1,0
22-08-2025,Sikkim,East Sikkim,737131,1,0
21-08-2025,Sikkim,East Sikkim,737134,1,2
04-06-2025,Sikkim,East Sikkim,737103,2,0
04-06-2025,Sikkim,East Sikkim,737131,0,1
05-06-2025,Sikkim,East Sikkim,737102,0,2
05-06-2025,Sikkim,East Sikkim,737106,2,1
10-06-2025,Sikkim,East Sikkim,737103,0,2
07-06-2025,Sikkim,East Sikkim,737101,0,1
06-06-2025,Sikkim,East Sikkim,737101,0,1
06-06-2025,Sikkim,East Sikkim,737102,0,2
06-06-2025,Sikkim,East Sikkim,737107,0,1
20-05-2025,Sikkim,East Sikkim,737101,2,0
20-05-2025,Sikkim,East Sikkim,737106,4,4
20-05-2025,Sikkim,East Sikkim,737134,3,4
22-05-2025,Sikkim,East Sikkim,737103,1,2
22-05-2025,Sikkim,East Sikkim,737131,2,1
21-05-2025,Sikkim,East Sikkim,737103,0,1
21-05-2025,Sikkim,East Sikkim,737107,0,1
24-05-2025,Sikkim,East Sikkim,737101,3,3
24-05-2025,Sikkim,East Sikkim,737132,4,0
24-05-2025,Sikkim,East Sikkim,737134,2,0
23-05-2025,Sikkim,East Sikkim,737133,1,1
23-05-2025,Sikkim,East Sikkim,737138,4,0
27-05-2025,Sikkim,East Sikkim,737132,0,2
28-05-2025,Sikkim,East Sikkim,737107,0,1
28-05-2025,Sikkim,East Sikkim,737134,2,1
29-05-2025,Sikkim,East Sikkim,737132,1,1
03-06-2025,Sikkim,East Sikkim,737132,0,2
03-06-2025,Sikkim,East Sikkim,737133,1,1
26-05-2025,Sikkim,East Sikkim,737135,0,3
02-06-2025,Sikkim,East Sikkim,737106,0,1
30-05-2025,Sikkim,East Sikkim,737101,2,1
30-05-2025,Sikkim,East Sikkim,737102,0,1
13-06-2025,Sikkim,East Sikkim,737103,4,0
13-06-2025,Sikkim,East Sikkim,737135,1,0
16-06-2025,Sikkim,East Sikkim,737102,2,0
16-06-2025,Sikkim,East Sikkim,737131,1,1
21-06-2025,Sikkim,East Sikkim,737133,1,1
17-06-2025,Sikkim,East Sikkim,737131,1,0
17-06-2025,Sikkim,East Sikkim,737138,0,1
19-06-2025,Sikkim,East Sikkim,737138,0,1
25-06-2025,Sikkim,East Sikkim,737132,1,1
25-06-2025,Sikkim,East Sikkim,737135,0,2
13-07-2025,Sikkim,East Sikkim,737134,0,1
14-07-2025,Sikkim,East Sikkim,737131,1,1
14-07-2025,Sikkim,East Sikkim,737134,2,0
23-07-2025,Sikkim,East Sikkim,737101,0,2
23-07-2025,Sikkim,East Sikkim,737134,1,3
09-07-2025,Sikkim,East Sikkim,737102,0,2
15-07-2025,Sikkim,East Sikkim,737106,1,1
16-07-2025,Sikkim,East Sikkim,737102,1,1
16-07-2025,Sikkim,East Sikkim,737106,0,1
16-07-2025,Sikkim,East Sikkim,737135,2,0
24-07-2025,Sikkim,East Sikkim,737101,2,5
24-07-2025,Sikkim,East Sikkim,737135,0,1
26-06-2025,Sikkim,East Sikkim,737131,0,1
26-06-2025,Sikkim,East Sikkim,737134,2,2
27-06-2025,Sikkim,East Sikkim,737106,1,2
27-06-2025,Sikkim,East Sikkim,737134,0,1
08-07-2025,Sikkim,East Sikkim,737101,0,2
08-07-2025,Sikkim,East Sikkim,737106,1,0
02-07-2025,Sikkim,East Sikkim,737106,2,2
02-07-2025,Sikkim,East Sikkim,737135,2,2
01-07-2025,Sikkim,East Sikkim,737101,1,3
07-07-2025,Sikkim,East Sikkim,737103,0,1
05-07-2025,Sikkim,East Sikkim,737103,2,0
28-06-2025,Sikkim,East Sikkim,737101,1,0
30-06-2025,Sikkim,East Sikkim,737131,2,2
30-06-2025,Sikkim,East Sikkim,737134,4,1
03-07-2025,Sikkim,East Sikkim,737133,0,1
03-07-2025,Sikkim,East Sikkim,737134,5,1
03-07-2025,Sikkim,East Sikkim,737135,1,2
04-07-2025,Sikkim,East Sikkim,737101,1,2
17-07-2025,Sikkim,East Sikkim,737107,0,1
18-07-2025,Sikkim,East Sikkim,737102,1,1
18-07-2025,Sikkim,East Sikkim,737106,1,2
18-07-2025,Sikkim,East Sikkim,737134,0,3
19-07-2025,Sikkim,East Sikkim,737103,1,1
22-07-2025,Sikkim,East Sikkim,737133,0,2
22-07-2025,Sikkim,East Sikkim,737134,1,1
21-07-2025,Sikkim,East Sikkim,737134,2,0
26-07-2025,Sikkim,East Sikkim,737132,0,1
25-07-2025,Sikkim,East Sikkim,737106,1,0
25-07-2025,Sikkim,East Sikkim,737133,1,0
25-07-2025,Sikkim,East Sikkim,737135,1,0
25-07-2025,Sikkim,East Sikkim,737138,0,2
27-08-2025,Sikkim,East Sikkim,737101,0,1
27-08-2025,Sikkim,East Sikkim,737106,1,1
27-08-2025,Sikkim,East Sikkim,737132,0,3
29-08-2025,Sikkim,East Sikkim,737133,0,2
16-09-2025,Sikkim,East Sikkim,737107,0,1
16-09-2025,Sikkim,East Sikkim,737133,2,0
11-09-2025,Sikkim,East Sikkim,737103,6,5
12-09-2025,Sikkim,East Sikkim,737101,19,3
12-09-2025,Sikkim,East Sikkim,737102,7,3
12-09-2025,Sikkim,East Sikkim,737134,2,2
12-09-2025,Sikkim,East Sikkim,737135,2,1
13-09-2025,Sikkim,East Sikkim,737102,5,1
17-09-2025,Sikkim,East Sikkim,737132,0,1
18-09-2025,Sikkim,East Sikkim,737101,1,3
18-09-2025,Sikkim,East Sikkim,737102,2,0
18-09-2025,Sikkim,East Sikkim,737106,1,0
18-09-2025,Sikkim,East Sikkim,737135,0,1
19-09-2025,Sikkim,East Sikkim,737106,0,2
19-09-2025,Sikkim,East Sikkim,737134,0,1
21-09-2025,Sikkim,East Sikkim,737134,0,1
22-09-2025,Sikkim,East Sikkim,737131,3,1
25-09-2025,Sikkim,East Sikkim,737102,8,0
01-09-2025,Sikkim,East Sikkim,737106,1,0
01-09-2025,Sikkim,East Sikkim,737131,0,1
28-08-2025,Sikkim,East Sikkim,737134,1,1
23-08-2025,Sikkim,East Sikkim,737102,0,1
23-08-2025,Sikkim,East Sikkim,737131,0,1
09-09-2025,Sikkim,East Sikkim,737103,2,0
10-09-2025,Sikkim,East Sikkim,737103,2,3
15-09-2025,Sikkim,East Sikkim,737103,2,2
24-09-2025,Sikkim,East Sikkim,737102,7,6
24-09-2025,Sikkim,East Sikkim,737107,1,1
05-09-2025,Sikkim,East Sikkim,737103,2,0
05-09-2025,Sikkim,East Sikkim,737138,0,1
06-09-2025,Sikkim,East Sikkim,737102,2,0
06-09-2025,Sikkim,East Sikkim,737107,1,0
04-09-2025,Sikkim,East Sikkim,737101,2,3
04-09-2025,Sikkim,East Sikkim,737102,0,4
04-09-2025,Sikkim,East Sikkim,737135,1,2
03-09-2025,Sikkim,East Sikkim,737106,1,4
30-08-2025,Sikkim,East Sikkim,737135,2,0
08-09-2025,Sikkim,East Sikkim,737101,1,1
22-12-2025,Sikkim,East Sikkim,737101,0,1
22-12-2025,Sikkim,East Sikkim,737102,1,0
22-12-2025,Sikkim,East Sikkim,737106,0,1
24-12-2025,Sikkim,East Sikkim,737134,0,1
26-12-2025,Sikkim,East Sikkim,737132,1,0
23-06-2025,Sikkim,East Sikkim,737133,0,1
27-06-2025,Sikkim,East Sikkim,737132,0,1
29-05-2025,Sikkim,East Sikkim,737107,0,3
25-05-2025,Sikkim,East Sikkim,737135,2,0
20-05-2025,Sikkim,East Sikkim,737131,1,3
20-05-2025,Sikkim,East Sikkim,737138,0,2
30-05-2025,Sikkim,East Sikkim,737138,0,1
22-05-2025,Sikkim,East Sikkim,737101,0,4
22-05-2025,Sikkim,East Sikkim,737133,0,2
18-10-2025,Sikkim,East Sikkim,737102,4,4
18-10-2025,Sikkim,East Sikkim,737103,1,1
18-10-2025,Sikkim,East Sikkim,737131,1,0
03-06-2025,Sikkim,East Sikkim,737138,0,1
07-06-2025,Sikkim,East Sikkim,737131,1,0
27-05-2025,Sikkim,East Sikkim,737131,3,3
31-07-2025,Sikkim,East Sikkim,737106,0,3
13-08-2025,Sikkim,East Sikkim,737103,0,3
08-08-2025,Sikkim,East Sikkim,737132,0,1
08-08-2025,Sikkim,East Sikkim,737133,0,1
06-07-2025,Sikkim,East Sikkim,737106,0,2
30-07-2025,Sikkim,East Sikkim,737106,0,3
28-07-2025,Sikkim,East Sikkim,737102,0,2
26-07-2025,Sikkim,East Sikkim,737106,0,1
29-07-2025,Sikkim,East Sikkim,737106,1,5
16-07-2025,Sikkim,East Sikkim,737103,1,3
15-07-2025,Sikkim,East Sikkim,737131,0,1
15-07-2025,Sikkim,East Sikkim,737133,0,1
19-07-2025,Sikkim,East Sikkim,737131,1,1
11-08-2025,Sikkim,East Sikkim,737131,0,5
17-07-2025,Sikkim,East Sikkim,737102,0,6
21-07-2025,Sikkim,East Sikkim,737138,0,2
12-07-2025,Sikkim,East Sikkim,737102,0,2
12-07-2025,Sikkim,East Sikkim,737135,0,1
03-07-2025,Sikkim,East Sikkim,737103,0,2
25-06-2025,Sikkim,East Sikkim,737133,0,8
05-06-2025,Sikkim,East Sikkim,737132,0,2
11-06-2025,Sikkim,East Sikkim,737102,0,2
10-06-2025,Sikkim,East Sikkim,737107,0,1
13-06-2025,Sikkim,East Sikkim,737132,0,1
13-06-2025,Sikkim,East Sikkim,737138,1,0
18-06-2025,Sikkim,East Sikkim,737103,0,1
18-06-2025,Sikkim,East Sikkim,737135,0,3
16-11-2025,Sikkim,East Sikkim,737103,1,0
03-12-2025,Sikkim,East Sikkim,737133,0,1
07-12-2025,Sikkim,East Sikkim,737134,0,1
06-12-2025,Sikkim,East Sikkim,737107,0,1
08-12-2025,Sikkim,East Sikkim,737107,0,2
29-12-2025,Sikkim,East Sikkim,737103,1,0
29-12-2025,Sikkim,East Sikkim,737106,1,1
15-12-2025,Sikkim,East Sikkim,737133,1,0
28-12-2025,Sikkim,East Sikkim,737132,1,0
01-01-2026,Sikkim,East Sikkim,737131,0,1
02-01-2026,Sikkim,East Sikkim,737103,2,1
02-01-2026,Sikkim,East Sikkim,737135,3,0
22-12-2025,Sikkim,East Sikkim,737135,0,1
23-12-2025,Sikkim,East Sikkim,737132,0,2
23-12-2025,Sikkim,East Sikkim,737133,0,2
23-12-2025,Sikkim,East Sikkim,737134,0,1
24-12-2025,Sikkim,East Sikkim,737132,0,2
24-12-2025,Sikkim,East Sikkim,737133,0,1
14-12-2025,Sikkim,East Sikkim,737134,0,2
15-12-2025,Sikkim,East Sikkim,737103,1,2
15-12-2025,Sikkim,East Sikkim,737131,0,1
18-12-2025,Sikkim,East Sikkim,737103,1,1
20-12-2025,Sikkim,East Sikkim,737106,0,1
20-12-2025,Sikkim,East Sikkim,737133,0,1
10-12-2025,Sikkim,East Sikkim,737107,0,3
11-12-2025,Sikkim,East Sikkim,737138,0,1
27-11-2025,Sikkim,East Sikkim,737138,0,2
01-03-2025,Sikkim,East Sikkim,737134,61,38
01-03-2025,Sikkim,East Sikkim,737132,14,10
01-04-2025,Sikkim,East Sikkim,737106,28,22
01-04-2025,Sikkim,East Sikkim,737133,26,23
01-06-2025,Sikkim,East Sikkim,737101,21,30
01-06-2025,Sikkim,East Sikkim,737103,18,18
26-10-2025,Sikkim,East Sikkim,737134,0,1
18-10-2025,Sikkim,East Sikkim,737133,1,0
02-11-2025,Sikkim,East Sikkim,737103,1,0
08-11-2025,Sikkim,East Sikkim,737134,1,1
09-11-2025,Sikkim,East Sikkim,737101,1,0
30-11-2025,Sikkim,East Sikkim,737135,0,1
26-11-2025,Sikkim,East Sikkim,737134,0,1
18-11-2025,Sikkim,East Sikkim,737134,0,5
01-11-2025,Sikkim,East Sikkim,737132,0,1
28-10-2025,Sikkim,East Sikkim,737133,0,1
11-11-2025,Sikkim,East Sikkim,737135,0,1
07-11-2025,Sikkim,East Sikkim,737132,0,2
02-11-2025,Sikkim,East Sikkim,737133,0,1
03-11-2025,Sikkim,East Sikkim,737133,0,1
06-10-2025,Sikkim,East Sikkim,737103,0,2
29-09-2025,Sikkim,East Sikkim,737134,1,0
07-10-2025,Sikkim,East Sikkim,737102,0,5
07-10-2025,Sikkim,East Sikkim,737133,0,1
28-09-2025,Sikkim,East Sikkim,737135,0,1
02-10-2025,Sikkim,East Sikkim,737134,1,0
26-09-2025,Sikkim,East Sikkim,737103,0,5
24-09-2025,Sikkim,East Sikkim,737131,1,0
18-09-2025,Sikkim,East Sikkim,737139,0,1
13-10-2025,Sikkim,East Sikkim,737102,0,6
13-10-2025,Sikkim,East Sikkim,737138,0,1
26-10-2025,Sikkim,East Sikkim,737101,1,0
12-10-2025,Sikkim,East Sikkim,737107,0,1
27-08-2025,Sikkim,East Sikkim,737107,0,1
28-08-2025,Sikkim,East Sikkim,737103,0,4
28-08-2025,Sikkim,East Sikkim,737133,0,1
28-08-2025,Sikkim,East Sikkim,737138,0,1
21-08-2025,Sikkim,East Sikkim,737138,0,1
22-08-2025,Sikkim,East Sikkim,737107,0,2
17-08-2025,Sikkim,East Sikkim,737102,0,1
16-08-2025,Sikkim,East Sikkim,737102,0,1
22-09-2025,Sikkim,East Sikkim,737132,0,1
13-09-2025,Sikkim,East Sikkim,737132,0,2
18-10-2025,Sikkim,East Sikkim,737107,1,1
24-10-2025,Sikkim,East Sikkim,737134,1,3
23-10-2025,Sikkim,East Sikkim,737131,0,1
22-10-2025,Sikkim,East Sikkim,737102,0,1
17-09-2025,Sikkim,East Sikkim,737106,0,2
01-09-2025,Sikkim,East Sikkim,737107,0,2
05-09-2025,Sikkim,East Sikkim,737101,1,11
04-09-2025,Sikkim,East Sikkim,737138,1,1
29-08-2025,Sikkim,East Sikkim,737103,1,7
10-08-2025,Sikkim,East Sikkim,737132,0,1
21-06-2025,Sikkim,East Sikkim,737102,0,1
21-06-2025,Sikkim,East Sikkim,737132,1,1
05-07-2025,Sikkim,East Sikkim,737102,0,1
05-07-2025,Sikkim,East Sikkim,737106,0,1
05-07-2025,Sikkim,East Sikkim,737133,0,1
05-07-2025,Sikkim,East Sikkim,737134,0,2
05-07-2025,Sikkim,East Sikkim,737135,1,0
07-07-2025,Sikkim,East Sikkim,737131,3,0
07-07-2025,Sikkim,East Sikkim,737134,0,3
07-07-2025,Sikkim,East Sikkim,737135,0,1
19-07-2025,Sikkim,East Sikkim,737106,4,1
21-07-2025,Sikkim,East Sikkim,737101,0,4
21-07-2025,Sikkim,East Sikkim,737102,2,0
23-07-2025,Sikkim,East Sikkim,737107,1,0
23-07-2025,Sikkim,East Sikkim,737131,0,1
14-07-2025,Sikkim,East Sikkim,737107,1,1
15-07-2025,Sikkim,East Sikkim,737101,1,1
16-07-2025,Sikkim,East Sikkim,737101,3,3
24-07-2025,Sikkim,East Sikkim,737102,0,4
24-07-2025,Sikkim,East Sikkim,737106,0,1
24-07-2025,Sikkim,East Sikkim,737138,1,0
09-06-2025,Sikkim,East Sikkim,737131,0,2
13-06-2025,Sikkim,East Sikkim,737106,1,2
13-06-2025,Sikkim,East Sikkim,737133,1,1
11-06-2025,Sikkim,East Sikkim,737106,0,1
06-06-2025,Sikkim,East Sikkim,737103,1,1
06-06-2025,Sikkim,East Sikkim,737131,0,1
06-06-2025,Sikkim,East Sikkim,737132,0,2
06-06-2025,Sikkim,East Sikkim,737134,0,3
07-06-2025,Sikkim,East Sikkim,737135,0,1
23-06-2025,Sikkim,East Sikkim,737134,2,1
23-06-2025,Sikkim,East Sikkim,737138,0,1
02-07-2025,Sikkim,East Sikkim,737102,2,2
02-07-2025,Sikkim,East Sikkim,737133,1,0
02-07-2025,Sikkim,East Sikkim,737134,2,1
01-07-2025,Sikkim,East Sikkim,737102,3,2
01-07-2025,Sikkim,East Sikkim,737103,1,1
01-07-2025,Sikkim,East Sikkim,737134,1,1
01-07-2025,Sikkim,East Sikkim,737135,5,4
10-07-2025,Sikkim,East Sikkim,737106,0,1
10-07-2025,Sikkim,East Sikkim,737131,0,1
10-07-2025,Sikkim,East Sikkim,737134,0,3
06-08-2025,Sikkim,East Sikkim,737103,0,1
06-08-2025,Sikkim,East Sikkim,737131,0,1
07-08-2025,Sikkim,East Sikkim,737102,0,2
07-08-2025,Sikkim,East Sikkim,737103,0,2
11-08-2025,Sikkim,East Sikkim,737132,1,0
12-08-2025,Sikkim,East Sikkim,737101,0,1
04-06-2025,Sikkim,East Sikkim,737106,1,0
05-06-2025,Sikkim,East Sikkim,737107,1,0
16-06-2025,Sikkim,East Sikkim,737106,0,2
16-06-2025,Sikkim,East Sikkim,737107,1,0
16-06-2025,Sikkim,East Sikkim,737134,3,2
17-06-2025,Sikkim,East Sikkim,737134,2,1
08-07-2025,Sikkim,East Sikkim,737131,0,3
26-06-2025,Sikkim,East Sikkim,737102,0,1
26-06-2025,Sikkim,East Sikkim,737106,0,1
26-06-2025,Sikkim,East Sikkim,737135,1,1
25-06-2025,Sikkim,East Sikkim,737102,1,1
25-06-2025,Sikkim,East Sikkim,737131,1,1
04-07-2025,Sikkim,East Sikkim,737107,1,1
04-07-2025,Sikkim,East Sikkim,737131,3,2
04-07-2025,Sikkim,East Sikkim,737135,4,1
17-07-2025,Sikkim,East Sikkim,737103,1,1
17-07-2025,Sikkim,East Sikkim,737135,0,1
18-07-2025,Sikkim,East Sikkim,737133,0,1
18-07-2025,Sikkim,East Sikkim,737135,0,2
29-07-2025,Sikkim,East Sikkim,737103,0,2
29-07-2025,Sikkim,East Sikkim,737133,0,1
02-08-2025,Sikkim,East Sikkim,737102,1,0
25-07-2025,Sikkim,East Sikkim,737102,0,1
26-07-2025,Sikkim,East Sikkim,737101,2,2
01-08-2025,Sikkim,East Sikkim,737133,1,0
30-07-2025,Sikkim,East Sikkim,737101,3,2
30-07-2025,Sikkim,East Sikkim,737107,2,0
05-08-2025,Sikkim,East Sikkim,737101,1,2
05-08-2025,Sikkim,East Sikkim,737103,1,1
05-08-2025,Sikkim,East Sikkim,737106,4,0
05-08-2025,Sikkim,East Sikkim,737133,1,0
04-08-2025,Sikkim,East Sikkim,737135,1,1
30-05-2025,Sikkim,East Sikkim,737134,3,0
21-05-2025,Sikkim,East Sikkim,737101,1,0
21-05-2025,Sikkim,East Sikkim,737132,4,0
21-05-2025,Sikkim,East Sikkim,737135,1,3
27-05-2025,Sikkim,East Sikkim,737138,1,0
28-05-2025,Sikkim,East Sikkim,737132,0,1
29-05-2025,Sikkim,East Sikkim,737101,0,2
29-05-2025,Sikkim,East Sikkim,737135,2,0
24-05-2025,Sikkim,East Sikkim,737135,3,2
25-05-2025,Sikkim,East Sikkim,737102,1,1
25-05-2025,Sikkim,East Sikkim,737107,4,0
25-05-2025,Sikkim,East Sikkim,737131,1,0
25-05-2025,Sikkim,East Sikkim,737132,1,0
25-05-2025,Sikkim,East Sikkim,737133,2,0
26-05-2025,Sikkim,East Sikkim,737101,0,1
26-05-2025,Sikkim,East Sikkim,737102,1,0
31-05-2025,Sikkim,East Sikkim,737132,0,1
