date,state,district,pincode,bio_age_5_17,bio_age_17_
12-08-2025,Sikkim,East Sikkim,737135,1,0
13-08-2025,Sikkim,East Sikkim,737106,0,1
13-08-2025,Sikkim,East Sikkim,737135,0,3
18-08-2025,Sikkim,East Sikkim,737131,1,0
22-08-2025,Sikkim,East Sikkim,737106,1,2
22-08-2025,Sikkim,East Sikkim,737133,1,0
30-07-2025,Sikkim,East Sikkim,737103,2,0
30-07-2025,Sikkim,East Sikkim,737135,2,1
20-08-2025,Sikkim,East Sikkim,737102,0,1
20-08-2025,Sikkim,East Sikkim,737131,0,1
19-08-2025,Sikkim,East Sikkim,737106,0,1
03-09-2025,Sikkim,East Sikkim,737135,1,0
09-09-2025,Sikkim,East Sikkim,737131,1,1
09-09-2025,Sikkim,East Sikkim,737138,1,0
15-09-2025,Sikkim,East Sikkim,737101,2,2
15-09-2025,Sikkim,East Sikkim,737107,0,1
02-09-2025,Sikkim,East Sikkim,737106,1,0
02-09-2025,Sikkim,East Sikkim,737131,1,0
12-09-2025,Sikkim,East Sikkim,737106,2,0
05-09-2025,Sikkim,East Sikkim,737132,1,0
05-09-2025,Sikkim,East Sikkim,737133,1,0
04-09-2025,Sikkim,East Sikkim,737134,4,1
10-09-2025,Sikkim,East Sikkim,737107,2,1
10-09-2025,Sikkim,East Sikkim,737131,3,1
10-09-2025,Sikkim,East Sikkim,737133,0,1
13-12-2025,Sikkim,East Sikkim,737107,1,0
13-12-2025,Sikkim,East Sikkim,737132,2,3
12-12-2025,Sikkim,East Sikkim,737101,3,1
12-12-2025,Sikkim,East Sikkim,737132,1,0
12-12-2025,Sikkim,East Sikkim,737135,3,0
28-11-2025,Sikkim,East Sikkim,737107,0,1
29-11-2025,Sikkim,East Sikkim,737101,1,0
29-11-2025,Sikkim,East Sikkim,737134,2,0
03-12-2025,Sikkim,East Sikkim,737101,1,0
03-12-2025,Sikkim,East Sikkim,737102,0,2
03-12-2025,Sikkim,East Sikkim,737107,0,1
03-12-2025,Sikkim,East Sikkim,737131,1,0
02-12-2025,Sikkim,East Sikkim,737103,0,1
02-12-2025,Sikkim,East Sikkim,737131,1,0
04-12-2025,Sikkim,East Sikkim,737134,0,1
09-12-2025,Sikkim,East Sikkim,737107,1,0
01-12-2025,Sikkim,East Sikkim,737101,1,0
01-12-2025,Sikkim,East Sikkim,737131,1,0
01-12-2025,Sikkim,East Sikkim,737133,1,0
01-12-2025,Sikkim,East Sikkim,737135,3,1
17-12-2025,Sikkim,East Sikkim,737131,1,0
05-12-2025,Sikkim,East Sikkim,737102,3,2
08-12-2025,Sikkim,East Sikkim,737102,4,0
08-12-2025,Sikkim,East Sikkim,737103,1,2
08-12-2025,Sikkim,East Sikkim,737132,2,1
10-12-2025,Sikkim,East Sikkim,737102,2,1
10-12-2025,Sikkim,East Sikkim,737133,6,0
10-12-2025,Sikkim,East Sikkim,737135,3,0
11-12-2025,Sikkim,East Sikkim,737132,6,1
11-12-2025,Sikkim,East Sikkim,737135,6,0
18-12-2025,Sikkim,East Sikkim,737135,1,0
24-12-2025,Sikkim,East Sikkim,737135,0,1
20-12-2025,Sikkim,East Sikkim,737132,1,1
26-12-2025,Sikkim,East Sikkim,737102,1,2
09-12-2025,Sikkim,East Sikkim,737103,1,2
14-12-2025,Sikkim,East Sikkim,737102,0,1
07-12-2025,Sikkim,East Sikkim,737133,1,0
01-01-2026,Sikkim,East Sikkim,737107,0,1
03-01-2026,Sikkim,East Sikkim,737101,1,0
03-01-2026,Sikkim,East Sikkim,737103,0,1
02-01-2026,Sikkim,East Sikkim,737106,1,1
29-12-2025,Sikkim,East Sikkim,737101,0,1
26-12-2025,Sikkim,East Sikkim,737131,0,1
27-12-2025,Sikkim,East Sikkim,737132,0,1
23-12-2025,Sikkim,East Sikkim,737101,0,4
17-12-2025,Sikkim,East Sikkim,737134,0,2
18-12-2025,Sikkim,East Sikkim,737132,0,1
18-12-2025,Sikkim,East Sikkim,737134,0,1
14-12-2025,Sikkim,East Sikkim,737132,0,1
01-12-2025,Sikkim,East Sikkim,737103,0,1
01-12-2025,Sikkim,East Sikkim,737134,1,7
27-11-2025,Sikkim,East Sikkim,737106,0,1
30-11-2025,Sikkim,East Sikkim,737107,0,1
15-12-2025,Sikkim,East Sikkim,737106,0,1
08-12-2025,Sikkim,East Sikkim,737138,0,1
09-12-2025,Sikkim,East Sikkim,737101,0,5
09-12-2025,Sikkim,East Sikkim,737131,0,2
07-12-2025,Sikkim,East Sikkim,737101,0,1
22-11-2025,Sikkim,East Sikkim,737133,0,1
24-11-2025,Sikkim,East Sikkim,737107,0,1
25-11-2025,Sikkim,East Sikkim,737133,0,2
26-11-2025,Sikkim,East Sikkim,737106,0,3
17-11-2025,Sikkim,East Sikkim,737132,0,2
18-11-2025,Sikkim,East Sikkim,737133,0,4
21-11-2025,Sikkim,East Sikkim,737133,0,1
15-11-2025,Sikkim,East Sikkim,737133,0,2
01-11-2025,Sikkim,East Sikkim,737102,0,3
12-11-2025,Sikkim,East Sikkim,737134,1,6
12-11-2025,Sikkim,East Sikkim,737138,0,1
20-11-2025,Sikkim,East Sikkim,737131,1,0
28-10-2025,Sikkim,East Sikkim,737131,1,3
29-10-2025,Sikkim,East Sikkim,737103,0,1
30-10-2025,Sikkim,East Sikkim,737132,0,2
14-11-2025,Sikkim,East Sikkim,737131,0,1
01-03-2025,Sikkim,East Sikkim,737103,66,26
01-03-2025,Sikkim,East Sikkim,737135,57,27
01-04-2025,Sikkim,East Sikkim,737132,20,12
01-05-2025,Sikkim,East Sikkim,737134,45,33
01-06-2025,Sikkim,East Sikkim,737102,14,28
01-06-2025,Sikkim,East Sikkim,737133,10,10
06-09-2025,Sikkim,East Sikkim,737103,1,0
19-10-2025,Sikkim,East Sikkim,737101,1,0
19-10-2025,Sikkim,East Sikkim,737134,1,0
25-10-2025,Sikkim,East Sikkim,737102,9,2
31-10-2025,Sikkim,East Sikkim,737138,1,1
01-11-2025,Sikkim,East Sikkim,737133,1,0
15-11-2025,Sikkim,East Sikkim,737132,3,0
25-10-2025,Sikkim,East Sikkim,737135,1,0
18-10-2025,Sikkim,East Sikkim,737106,1,2
19-10-2025,Sikkim,East Sikkim,737107,0,1
14-10-2025,Sikkim,East Sikkim,737131,0,1
11-10-2025,Sikkim,East Sikkim,737134,0,2
09-07-2025,Sikkim,East Sikkim,737106,2,4
09-07-2025,Sikkim,East Sikkim,737135,1,3
08-07-2025,Sikkim,East Sikkim,737102,2,3
01-07-2025,Sikkim,East Sikkim,737107,0,2
02-07-2025,Sikkim,East Sikkim,737107,0,1
21-06-2025,Sikkim,East Sikkim,737106,0,1
21-06-2025,Sikkim,East Sikkim,737134,0,2
22-06-2025,Sikkim,East Sikkim,737102,0,1
23-06-2025,Sikkim,East Sikkim,737101,0,12
23-06-2025,Sikkim,East Sikkim,737103,0,7
16-06-2025,Sikkim,East Sikkim,737103,0,1
19-06-2025,Sikkim,East Sikkim,737106,0,2
19-06-2025,Sikkim,East Sikkim,737133,0,2
28-06-2025,Sikkim,East Sikkim,737131,0,1
24-06-2025,Sikkim,East Sikkim,737107,0,1
24-06-2025,Sikkim,East Sikkim,737138,0,1
29-06-2025,Sikkim,East Sikkim,737103,0,1
10-06-2025,Sikkim,East Sikkim,737101,0,3
07-06-2025,Sikkim,East Sikkim,737106,0,1
07-06-2025,Sikkim,East Sikkim,737107,0,1
07-06-2025,Sikkim,East Sikkim,737132,0,2
08-06-2025,Sikkim,East Sikkim,737135,0,1
12-06-2025,Sikkim,East Sikkim,737131,0,2
12-06-2025,Sikkim,East Sikkim,737132,0,4
18-10-2025,Sikkim,East Sikkim,737135,1,0
04-06-2025,Sikkim,East Sikkim,737133,0,2
14-06-2025,Sikkim,East Sikkim,737133,0,1
14-06-2025,Sikkim,East Sikkim,737134,0,4
06-06-2025,Sikkim,East Sikkim,737133,0,4
06-06-2025,Sikkim,East Sikkim,737138,1,0
05-06-2025,Sikkim,East Sikkim,737133,0,4
09-06-2025,Sikkim,East Sikkim,737139,0,1
02-06-2025,Sikkim,East Sikkim,737107,0,3
03-06-2025,Sikkim,East Sikkim,737131,0,5
30-05-2025,Sikkim,East Sikkim,737132,0,2
17-07-2025,Sikkim,East Sikkim,737131,0,2
06-07-2025,Sikkim,East Sikkim,737101,0,1
06-07-2025,Sikkim,East Sikkim,737134,0,1
10-07-2025,Sikkim,East Sikkim,737135,0,4
11-07-2025,Sikkim,East Sikkim,737134,2,7
14-07-2025,Sikkim,East Sikkim,737138,0,1
21-05-2025,Sikkim,East Sikkim,737106,0,7
21-05-2025,Sikkim,East Sikkim,737131,0,2
25-05-2025,Sikkim,East Sikkim,737138,1,0
25-07-2025,Sikkim,East Sikkim,737131,1,5
23-07-2025,Sikkim,East Sikkim,737103,0,10
28-07-2025,Sikkim,East Sikkim,737101,0,2
24-07-2025,Sikkim,East Sikkim,737132,0,2
29-05-2025,Sikkim,East Sikkim,737134,0,4
17-06-2025,Sikkim,East Sikkim,737101,0,5
14-06-2025,Sikkim,East Sikkim,737135,1,0
12-06-2025,Sikkim,East Sikkim,737102,0,3
12-06-2025,Sikkim,East Sikkim,737106,0,1
12-06-2025,Sikkim,East Sikkim,737107,0,1
09-06-2025,Sikkim,East Sikkim,737101,0,2
09-06-2025,Sikkim,East Sikkim,737102,0,2
09-06-2025,Sikkim,East Sikkim,737103,0,1
10-06-2025,Sikkim,East Sikkim,737132,0,2
10-06-2025,Sikkim,East Sikkim,737134,1,4
18-06-2025,Sikkim,East Sikkim,737102,1,1
18-06-2025,Sikkim,East Sikkim,737134,0,1
07-07-2025,Sikkim,East Sikkim,737107,1,0
05-07-2025,Sikkim,East Sikkim,737107,0,1
23-06-2025,Sikkim,East Sikkim,737102,3,2
23-06-2025,Sikkim,East Sikkim,737132,1,1
23-06-2025,Sikkim,East Sikkim,737135,1,2
24-06-2025,Sikkim,East Sikkim,737102,1,1
24-06-2025,Sikkim,East Sikkim,737103,1,2
24-06-2025,Sikkim,East Sikkim,737106,0,1
24-06-2025,Sikkim,East Sikkim,737132,1,0
24-06-2025,Sikkim,East Sikkim,737134,1,4
24-06-2025,Sikkim,East Sikkim,737135,0,1
09-07-2025,Sikkim,East Sikkim,737101,1,0
01-08-2025,Sikkim,East Sikkim,737102,1,0
01-08-2025,Sikkim,East Sikkim,737107,2,0
20-07-2025,Sikkim,East Sikkim,737133,0,1
20-07-2025,Sikkim,East Sikkim,737134,1,0
30-07-2025,Sikkim,East Sikkim,737102,1,1
31-07-2025,Sikkim,East Sikkim,737102,0,2
31-07-2025,Sikkim,East Sikkim,737103,2,1
06-08-2025,Sikkim,East Sikkim,737106,1,0
06-08-2025,Sikkim,East Sikkim,737134,1,1
07-08-2025,Sikkim,East Sikkim,737106,4,1
11-08-2025,Sikkim,East Sikkim,737106,1,2
14-08-2025,Sikkim,East Sikkim,737101,2,1
16-08-2025,Sikkim,East Sikkim,737101,1,0
05-08-2025,Sikkim,East Sikkim,737134,2,3
08-08-2025,Sikkim,East Sikkim,737135,2,0
09-08-2025,Sikkim,East Sikkim,737106,1,0
12-08-2025,Sikkim,East Sikkim,737102,2,2
12-08-2025,Sikkim,East Sikkim,737131,0,2
12-08-2025,Sikkim,East Sikkim,737133,0,2
13-08-2025,Sikkim,East Sikkim,737101,0,2
21-07-2025,Sikkim,East Sikkim,737132,2,0
21-07-2025,Sikkim,East Sikkim,737133,1,0
22-07-2025,Sikkim,East Sikkim,737106,0,1
22-07-2025,Sikkim,East Sikkim,737107,1,0
29-07-2025,Sikkim,East Sikkim,737101,0,1
29-07-2025,Sikkim,East Sikkim,737132,2,1
29-07-2025,Sikkim,East Sikkim,737134,0,1
02-08-2025,Sikkim,East Sikkim,737106,0,1
04-10-2025,Sikkim,East Sikkim,737134,0,1
24-10-2025,Sikkim,East Sikkim,737102,1,2
24-10-2025,Sikkim,East Sikkim,737131,1,0
06-11-2025,Sikkim,East Sikkim,737102,8,2
16-10-2025,Sikkim,East Sikkim,737107,1,0
16-10-2025,Sikkim,East Sikkim,737133,0,1
16-10-2025,Sikkim,East Sikkim,737135,4,0
15-10-2025,Sikkim,East Sikkim,737101,3,1
15-10-2025,Sikkim,East Sikkim,737131,1,2
03-11-2025,Sikkim,East Sikkim,737106,1,0
03-11-2025,Sikkim,East Sikkim,737134,1,2
04-11-2025,Sikkim,East Sikkim,737101,6,1
04-11-2025,Sikkim,East Sikkim,737132,0,1
10-11-2025,Sikkim,East Sikkim,737103,15,0
10-11-2025,Sikkim,East Sikkim,737131,0,3
10-11-2025,Sikkim,East Sikkim,737133,1,0
11-11-2025,Sikkim,East Sikkim,737102,3,1
13-11-2025,Sikkim,East Sikkim,737102,10,0
13-11-2025,Sikkim,East Sikkim,737135,5,1
12-11-2025,Sikkim,East Sikkim,737135,1,0
29-09-2025,Sikkim,East Sikkim,737132,1,0
03-10-2025,Sikkim,East Sikkim,737102,1,1
30-09-2025,Sikkim,East Sikkim,737102,0,1
31-10-2025,Sikkim,East Sikkim,737107,0,1
31-10-2025,Sikkim,East Sikkim,737135,1,0
06-10-2025,Sikkim,East Sikkim,737102,2,0
29-10-2025,Sikkim,East Sikkim,737102,7,1
29-10-2025,Sikkim,East Sikkim,737134,2,3
14-10-2025,Sikkim,East Sikkim,737102,8,1
14-10-2025,Sikkim,East Sikkim,737107,1,0
14-10-2025,Sikkim,East Sikkim,737135,9,0
28-10-2025,Sikkim,East Sikkim,737107,0,1
27-10-2025,Sikkim,East Sikkim,737103,1,3
14-11-2025,Sikkim,East Sikkim,737102,3,0
14-11-2025,Sikkim,East Sikkim,737103,6,0
14-11-2025,Sikkim,East Sikkim,737106,1,1
14-11-2025,Sikkim,East Sikkim,737134,0,2
15-11-2025,Sikkim,East Sikkim,737134,1,1
25-11-2025,Sikkim,East Sikkim,737103,0,1
25-11-2025,Sikkim,East Sikkim,737134,4,2
25-11-2025,Sikkim,East Sikkim,737135,0,2
20-11-2025,Sikkim,East Sikkim,737106,3,0
20-11-2025,Sikkim,East Sikkim,737132,1,0
20-11-2025,Sikkim,East Sikkim,737134,2,3
20-11-2025,Sikkim,East Sikkim,737135,9,0
22-11-2025,Sikkim,East Sikkim,737103,2,0
19-11-2025,Sikkim,East Sikkim,737135,11,2
18-11-2025,Sikkim,East Sikkim,737102,7,0
26-11-2025,Sikkim,East Sikkim,737133,3,0
07-10-2025,Sikkim,East Sikkim,737106,1,0
08-10-2025,Sikkim,East Sikkim,737131,3,1
08-10-2025,Sikkim,East Sikkim,737133,2,0
08-10-2025,Sikkim,East Sikkim,737134,4,0
22-10-2025,Sikkim,East Sikkim,737106,1,0
22-10-2025,Sikkim,East Sikkim,737134,1,0
05-11-2025,Sikkim,East Sikkim,737102,12,2
05-11-2025,Sikkim,East Sikkim,737131,4,1
09-10-2025,Sikkim,East Sikkim,737101,6,3
09-10-2025,Sikkim,East Sikkim,737107,0,1
09-10-2025,Sikkim,East Sikkim,737135,3,2
10-10-2025,Sikkim,East Sikkim,737101,11,1
10-10-2025,Sikkim,East Sikkim,737102,10,3
11-10-2025,Sikkim,East Sikkim,737102,1,0
11-10-2025,Sikkim,East Sikkim,737131,0,2
11-10-2025,Sikkim,East Sikkim,737133,1,0
24-11-2025,Sikkim,East Sikkim,737102,6,2
27-11-2025,Sikkim,East Sikkim,737107,0,1
27-11-2025,Sikkim,East Sikkim,737132,2,1
28-11-2025,Sikkim,East Sikkim,737102,2,3
28-11-2025,Sikkim,East Sikkim,737131,1,0
28-11-2025,Sikkim,East Sikkim,737133,1,1
29-11-2025,Sikkim,East Sikkim,737131,1,2
29-11-2025,Sikkim,East Sikkim,737133,2,1
01-12-2025,Sikkim,East Sikkim,737107,0,1
09-12-2025,Sikkim,East Sikkim,737106,2,3
10-12-2025,Sikkim,East Sikkim,737101,3,0
10-12-2025,Sikkim,East Sikkim,737131,2,0
04-12-2025,Sikkim,East Sikkim,737101,1,2
02-12-2025,Sikkim,East Sikkim,737134,4,4
11-12-2025,Sikkim,East Sikkim,737131,1,1
11-12-2025,Sikkim,East Sikkim,737134,3,1
13-12-2025,Sikkim,East Sikkim,737134,2,0
12-12-2025,Sikkim,East Sikkim,737102,3,3
12-12-2025,Sikkim,East Sikkim,737106,7,4
12-12-2025,Sikkim,East Sikkim,737133,2,0
12-12-2025,Sikkim,East Sikkim,737134,6,5
15-12-2025,Sikkim,East Sikkim,737101,0,1
16-12-2025,Sikkim,East Sikkim,737107,0,1
05-12-2025,Sikkim,East Sikkim,737103,1,1
05-12-2025,Sikkim,East Sikkim,737106,1,1
05-12-2025,Sikkim,East Sikkim,737131,0,1
05-12-2025,Sikkim,East Sikkim,737132,1,0
05-12-2025,Sikkim,East Sikkim,737133,4,0
05-12-2025,Sikkim,East Sikkim,737135,2,0
06-12-2025,Sikkim,East Sikkim,737132,2,0
06-12-2025,Sikkim,East Sikkim,737135,2,0
23-09-2025,Sikkim,East Sikkim,737107,1,0
13-09-2025,Sikkim,East Sikkim,737138,0,1
15-09-2025,Sikkim,East Sikkim,737132,0,1
16-09-2025,Sikkim,East Sikkim,737103,0,6
17-09-2025,Sikkim,East Sikkim,737131,0,1
28-09-2025,Sikkim,East Sikkim,737101,0,1
28-09-2025,Sikkim,East Sikkim,737106,0,1
28-09-2025,Sikkim,East Sikkim,737131,0,1
03-10-2025,Sikkim,East Sikkim,737135,1,0
04-10-2025,Sikkim,East Sikkim,737131,0,1
25-09-2025,Sikkim,East Sikkim,737133,0,4
27-09-2025,Sikkim,East Sikkim,737134,0,2
26-09-2025,Sikkim,East Sikkim,737132,0,1
26-09-2025,Sikkim,East Sikkim,737138,0,1
20-09-2025,Sikkim,East Sikkim,737106,0,2
02-09-2025,Sikkim,East Sikkim,737132,0,1
02-09-2025,Sikkim,East Sikkim,737133,0,3
30-08-2025,Sikkim,East Sikkim,737133,0,3
19-08-2025,Sikkim,East Sikkim,737131,0,1
22-08-2025,Sikkim,East Sikkim,737138,0,2
28-08-2025,Sikkim,East Sikkim,737132,0,2
20-08-2025,Sikkim,East Sikkim,737132,0,1
12-08-2025,Sikkim,East Sikkim,737132,0,5
04-08-2025,Sikkim,East Sikkim,737107,0,1
07-08-2025,Sikkim,East Sikkim,737132,0,3
08-08-2025,Sikkim,East Sikkim,737103,1,0
09-09-2025,Sikkim,East Sikkim,737133,0,3
03-09-2025,Sikkim,East Sikkim,737138,0,1
04-09-2025,Sikkim,East Sikkim,737106,0,6
11-09-2025,Sikkim,East Sikkim,737132,0,2
06-09-2025,Sikkim,East Sikkim,737106,0,1
09-08-2025,Sikkim,East Sikkim,737134,0,1
26-08-2025,Sikkim,East Sikkim,737134,1,3
11-08-2025,Sikkim,East Sikkim,737107,0,1
20-05-2025,Sikkim,East Sikkim,737132,2,1
20-05-2025,Sikkim,East Sikkim,737133,0,2
21-05-2025,Sikkim,East Sikkim,737133,4,0
21-05-2025,Sikkim,East Sikkim,737134,2,0
23-05-2025,Sikkim,East Sikkim,737102,1,3
23-05-2025,Sikkim,East Sikkim,737106,1,0
23-05-2025,Sikkim,East Sikkim,737134,0,6
22-05-2025,Sikkim,East Sikkim,737102,0,4
22-05-2025,Sikkim,East Sikkim,737106,0,1
22-05-2025,Sikkim,East Sikkim,737134,1,2
24-05-2025,Sikkim,East Sikkim,737102,1,0
24-05-2025,Sikkim,East Sikkim,737106,2,1
24-05-2025,Sikkim,East Sikkim,737138,1,2
03-07-2025,Sikkim,East Sikkim,737101,2,1
03-07-2025,Sikkim,East Sikkim,737106,3,0
27-06-2025,Sikkim,East Sikkim,737101,3,0
27-06-2025,Sikkim,East Sikkim,737103,0,1
27-06-2025,Sikkim,East Sikkim,737133,1,0
04-07-2025,Sikkim,East Sikkim,737102,1,2
04-07-2025,Sikkim,East Sikkim,737138,0,1
21-06-2025,Sikkim,East Sikkim,737101,0,3
21-06-2025,Sikkim,East Sikkim,737107,0,1
21-06-2025,Sikkim,East Sikkim,737138,0,1
01-07-2025,Sikkim,East Sikkim,737106,4,2
17-07-2025,Sikkim,East Sikkim,737101,2,2
18-07-2025,Sikkim,East Sikkim,737101,1,1
18-07-2025,Sikkim,East Sikkim,737103,0,2
18-07-2025,Sikkim,East Sikkim,737131,1,3
25-06-2025,Sikkim,East Sikkim,737101,1,1
25-06-2025,Sikkim,East Sikkim,737106,1,0
30-06-2025,Sikkim,East Sikkim,737103,2,1
30-06-2025,Sikkim,East Sikkim,737106,2,2
30-06-2025,Sikkim,East Sikkim,737107,1,0
30-06-2025,Sikkim,East Sikkim,737132,3,0
30-06-2025,Sikkim,East Sikkim,737135,3,4
10-07-2025,Sikkim,East Sikkim,737101,1,1
10-07-2025,Sikkim,East Sikkim,737102,0,1
11-07-2025,Sikkim,East Sikkim,737101,0,6
11-07-2025,Sikkim,East Sikkim,737106,2,1
11-07-2025,Sikkim,East Sikkim,737107,0,1
11-07-2025,Sikkim,East Sikkim,737135,0,2
14-07-2025,Sikkim,East Sikkim,737101,2,3
14-07-2025,Sikkim,East Sikkim,737103,2,0
15-07-2025,Sikkim,East Sikkim,737102,0,1
15-07-2025,Sikkim,East Sikkim,737132,2,0
30-05-2025,Sikkim,East Sikkim,737103,2,1
30-05-2025,Sikkim,East Sikkim,737133,1,0
30-05-2025,Sikkim,East Sikkim,737135,1,2
31-05-2025,Sikkim,East Sikkim,737103,1,0
31-05-2025,Sikkim,East Sikkim,737135,2,3
31-05-2025,Sikkim,East Sikkim,737138,0,1
05-06-2025,Sikkim,East Sikkim,737131,3,0
05-06-2025,Sikkim,East Sikkim,737135,0,4
07-06-2025,Sikkim,East Sikkim,737102,1,2
07-06-2025,Sikkim,East Sikkim,737133,1,0
28-05-2025,Sikkim,East Sikkim,737135,1,1
26-05-2025,Sikkim,East Sikkim,737103,2,2
26-05-2025,Sikkim,East Sikkim,737132,6,1
26-05-2025,Sikkim,East Sikkim,737134,1,3
27-05-2025,Sikkim,East Sikkim,737135,1,2
02-06-2025,Sikkim,East Sikkim,737132,2,3
03-06-2025,Sikkim,East Sikkim,737103,0,1
03-06-2025,Sikkim,East Sikkim,737134,4,3
19-06-2025,Sikkim,East Sikkim,737102,0,3
19-06-2025,Sikkim,East Sikkim,737103,0,2
19-06-2025,Sikkim,East Sikkim,737132,2,1
20-06-2025,Sikkim,East Sikkim,737101,2,6
20-06-2025,Sikkim,East Sikkim,737102,0,2
20-08-2025,Sikkim,East Sikkim,737103,1,0
19-08-2025,Sikkim,East Sikkim,737107,0,1
19-08-2025,Sikkim,East Sikkim,737132,0,1
19-08-2025,Sikkim,East Sikkim,737134,2,3
19-08-2025,Sikkim,East Sikkim,737135,0,1
25-08-2025,Sikkim,East Sikkim,737101,2,1
11-09-2025,Sikkim,East Sikkim,737134,0,1
05-09-2025,Sikkim,East Sikkim,737102,1,1
05-09-2025,Sikkim,East Sikkim,737106,2,0
05-09-2025,Sikkim,East Sikkim,737107,1,0
06-09-2025,Sikkim,East Sikkim,737101,1,0
08-09-2025,Sikkim,East Sikkim,737131,1,1
03-09-2025,Sikkim,East Sikkim,737101,2,3
03-09-2025,Sikkim,East Sikkim,737102,1,1
03-09-2025,Sikkim,East Sikkim,737131,2,2
03-09-2025,Sikkim,East Sikkim,737132,2,0
03-09-2025,Sikkim,East Sikkim,737134,1,3
04-09-2025,Sikkim,East Sikkim,737107,1,0
04-09-2025,Sikkim,East Sikkim,737131,0,3
09-09-2025,Sikkim,East Sikkim,737106,2,0
15-09-2025,Sikkim,East Sikkim,737133,0,1
15-09-2025,Sikkim,East Sikkim,737135,0,2
27-08-2025,Sikkim,East Sikkim,737134,2,0
01-09-2025,Sikkim,East Sikkim,737101,2,2
01-09-2025,Sikkim,East Sikkim,737133,1,0
23-08-2025,Sikkim,East Sikkim,737101,0,1
18-08-2025,Sikkim,East Sikkim,737106,1,0
18-08-2025,Sikkim,East Sikkim,737134,3,0
20-09-2025,Sikkim,East Sikkim,737103,2,1
20-09-2025,Sikkim,East Sikkim,737133,2,0
16-09-2025,Sikkim,East Sikkim,737131,1,1
22-09-2025,Sikkim,East Sikkim,737102,12,1
23-09-2025,Sikkim,East Sikkim,737106,1,0
23-09-2025,Sikkim,East Sikkim,737138,1,0
25-09-2025,Sikkim,East Sikkim,737103,2,1
26-09-2025,Sikkim,East Sikkim,737102,11,3
26-09-2025,Sikkim,East Sikkim,737131,3,0
28-08-2025,Sikkim,East Sikkim,737101,0,2
28-08-2025,Sikkim,East Sikkim,737135,2,1
29-08-2025,Sikkim,East Sikkim,737101,1,2
02-09-2025,Sikkim,East Sikkim,737102,1,3
02-09-2025,Sikkim,East Sikkim,737103,0,2
02-09-2025,Sikkim,East Sikkim,737107,1,0
12-09-2025,Sikkim,East Sikkim,737107,3,0
12-09-2025,Sikkim,East Sikkim,737131,2,0
13-09-2025,Sikkim,East Sikkim,737101,7,3
13-09-2025,Sikkim,East Sikkim,737103,1,0
13-09-2025,Sikkim,East Sikkim,737107,3,0
17-12-2025,Sikkim,East Sikkim,737135,2,0
22-12-2025,Sikkim,East Sikkim,737134,1,0
19-12-2025,Sikkim,East Sikkim,737106,0,1
24-12-2025,Sikkim,East Sikkim,737106,0,1
24-12-2025,Sikkim,East Sikkim,737131,0,1
26-12-2025,Sikkim,East Sikkim,737101,1,0
